StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q112,Q72,Q92_1,Q96_1,Q1724,Q1725,Q1726_1,Q1726_2,Q1726_3,Q1726_4,Q1726_5,Q1726_6,Q1727,Q1728,Q1729,Q1730,Q1757,Q1758,Q1759_1,Q1759_2,Q1759_3,Q1759_4,Q1759_5,Q1759_6,Q1760,Q1761,Q1762,Q1763,Q1787,Q1788,Q1789_1,Q1789_2,Q1789_3,Q1789_4,Q1789_5,Q1789_6,Q1790,Q1791,Q1792,Q1793,Q1817,Q1818,Q1819_1,Q1819_2,Q1819_3,Q1819_4,Q1819_5,Q1819_6,Q1820,Q1821,Q1822,Q1823,Q1861,Q1862,Q867,Q1734,Q1735,Q1736_1,Q1736_2,Q1736_3,Q1736_4,Q1736_5,Q1736_6,Q1737,Q1738,Q1739,Q1740,Q1767,Q1768,Q1769_1,Q1769_2,Q1769_3,Q1769_4,Q1769_5,Q1769_6,Q1770,Q1771,Q1772,Q1773,Q1797,Q1798,Q1799_1,Q1799_2,Q1799_3,Q1799_4,Q1799_5,Q1799_6,Q1800,Q1801,Q1802,Q1803,Q1827,Q1828,Q1829_1,Q1829_2,Q1829_3,Q1829_4,Q1829_5,Q1829_6,Q1830,Q1831,Q1832,Q1833,Q1744,Q1745,Q1746_1,Q1746_2,Q1746_3,Q1746_4,Q1746_5,Q1746_6,Q1747,Q1748,Q1749,Q1750,Q1777,Q1778,Q1779_1,Q1779_2,Q1779_3,Q1779_4,Q1779_5,Q1779_6,Q1780,Q1781,Q1782,Q1783,Q1807,Q1808,Q1809_1,Q1809_2,Q1809_3,Q1809_4,Q1809_5,Q1809_6,Q1810,Q1811,Q1812,Q1813,Q1837,Q1838,Q1839_1,Q1839_2,Q1839_3,Q1839_4,Q1839_5,Q1839_6,Q1840,Q1841,Q1842,Q1843,Q1684,Q1685,Q1686_1,Q1686_2,Q1686_3,Q1686_4,Q1686_5,Q1686_6,Q1687,Q1688,Q1689,Q1690,Q1694,Q1695,Q1696_1,Q1696_2,Q1696_3,Q1696_4,Q1696_5,Q1696_6,Q1697,Q1698,Q1699,Q1700,Q1704,Q1705,Q1706_1,Q1706_2,Q1706_3,Q1706_4,Q1706_5,Q1706_6,Q1707,Q1708,Q1709,Q1710,Q1714,Q1715,Q1716_1,Q1716_2,Q1716_3,Q1716_4,Q1716_5,Q1716_6,Q1717,Q1718,Q1719,Q1720,Q98,Q1644,Q1645,Q1646_1,Q1646_2,Q1646_3,Q1646_4,Q1646_5,Q1646_6,Q1647,Q1648,Q1649,Q1650,Q1654,Q1655,Q1656_1,Q1656_2,Q1656_3,Q1656_4,Q1656_5,Q1656_6,Q1657,Q1658,Q1659,Q1660,Q1664,Q1665,Q1666_1,Q1666_2,Q1666_3,Q1666_4,Q1666_5,Q1666_6,Q1667,Q1668,Q1669,Q1670,Q1674,Q1675,Q1676_1,Q1676_2,Q1676_3,Q1676_4,Q1676_5,Q1676_6,Q1677,Q1678,Q1679,Q1680,Q69,Q67,Q64,Q69 2,Q73,type,task
7/21/17 11:04,7/21/17 11:11,0,99.203.1.209,100,418,1,7/21/17 11:11,R_3HqnUrZApEZW4pr,,,,,42.33140564,-83.04570007,anonymous,EN,A3O2JUIF4DZQJU,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The algorithm evaluates the employee and the manager monitors and adjusts the algorithm.,A set of instructions that computers use to perform an action.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,"The algorithm is for the most part unbiased, though it's not foolproof. Also Chris agrees to this by choosing to work for this company.",2,1,4,4,4,4,Being evaluated is not a pleasant experience. Beyond that any further emotions and reactions would depend on the results.,5,Machine learning is getting pretty good these days. It is quite capable of finding things that humans wouldn't likely pick up on. But they are still not perfect.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,34,2,3,1,3,4
7/21/17 11:04,7/21/17 11:11,0,24.15.171.133,100,445,1,7/21/17 11:11,R_1MPXjLz8OZQUMKb,,,,,41.73510742,-88.04470062,anonymous,EN,A1R6ZLM9V362F7,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,computer coding instructions to make decisions based on inputs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,An algorithim is never as good as a human,3,3,3,4,5,5,I'm sure he would rather have a human look at it.,2,Humans are better than computers at judging these things,1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,35,2,5,1,1,3
7/21/17 11:04,7/21/17 11:11,0,69.249.134.144,100,460,1,7/21/17 11:11,R_3gYoQDemWx9I63v,,,,,40.36109924,-75.32009888,anonymous,EN,A2IGPW784OFV3D,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,"machine uses a algorithm to pick the best candidate for a job opening, the manager can change the algorithm if he sees fit",problem solving method using data,,,,,,,,,,,,,,,,,,,,,,,,,6,"there is no favoritism, the machine just picks the best candidate based on the algorithm  ",6,6,5,5,3,6,chris knows if his resume is strong the machine will pick him,6,I think the algorithm is very accurate at picking the best candidate ,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,28,2,2,1,3,3
7/21/17 11:03,7/21/17 11:11,0,96.32.217.182,100,502,1,7/21/17 11:11,R_oZZXEJkVk8LvxT3,,,,,33.94099426,-83.43409729,anonymous,EN,AHZIJXFRI8CUC,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the manager can adjust the algorithm and it takes in the consideration of the flow of traffic and when to schedule people.,mathematical equations that can determine outcome when set with certain parameters,,,,,,,,,,,,,6,If it is to the benefit of being more efficient in waiting on customers then needing him to work a t a specicif time should be quite fiar,4,4,4,1,1,4,I don't know  Chris so how can I say how he feels. maybe he might be angry because he need to be off .,4,It's technology and it should be better at figuring out the most efficient way of doing something,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,58,1,3,1,3,2
7/21/17 11:08,7/21/17 11:12,0,192.119.165.249,100,186,1,7/21/17 11:12,R_3EtfF6OFXc4JQ9s,,,,,44.74679565,-93.20210266,anonymous,EN,A2XLTGDI5Q0VD,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,they both are necessary,sketch of our workplan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,as he has to do something,5,5,6,6,6,5,i think he feels like it,5,that's much he worth,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,2,6,1,4,2
7/21/17 11:08,7/21/17 11:12,0,24.217.45.89,100,222,1,7/21/17 11:12,R_7W2aqYmykT5YkuJ,,,,,38.4230957,-90.40059662,anonymous,EN,A1LOUZD99NZCT2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,it is only fair to be judged based on performance,5,4,3,3,4,4,chris would be understanding of the manager's judgement,5,it is the manager's job to do so,1,2,29,2,2,1,5,4
7/21/17 11:05,7/21/17 11:12,0,107.9.215.250,100,402,1,7/21/17 11:12,R_3n1MCCgF8iYAqJ0,,,,,40.97889709,-81.52429962,anonymous,EN,AWSMZI0NXR4OW,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager looks at the statements put forth by the people applying for the posistions. The algorithm looks through all the resumes to find ones that meet the requirements.,Qualiifcations that are fed into a computer.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,There are far too many resumes to do by hand so it is only fair to use the algorithm to do it as a human would make mistakes easily having to look through that many resumes.,6,6,6,2,2,3,If he were to be choosen he would be happy because he meets all the quailficatoins setup by the company.,6,Because it is programed by the company about what they are looking for.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,42,1,3,1,4,3
7/21/17 11:07,7/21/17 11:12,0,71.163.153.23,100,298,1,7/21/17 11:12,R_cAp60UQgU25DO2R,,,,,39.13169861,-77.28800201,anonymous,EN,A1F1X57CUVKKLP,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,The algorithm almost certainly can't understand the context of Chris' conversations sufficiently to evaluate his performance.,4,3,4,5,4,6,"If he doesn't think the algorithm is fair, he's unlikely to be happy about the process.",2,The algorithm isn't sufficient to do a quality evaluation.,1,3,"The algorithm evaluated Chris' performance, and the manager made a decision based on the algorithm.",An algorithm is just a set of rules that a program applies to a given set of data.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,40,2,5,4,2,4
7/21/17 11:07,7/21/17 11:12,0,72.129.138.146,100,286,1,7/21/17 11:12,R_1eFbKqDmefnoxhj,,,,,44.50540161,-87.96659851,anonymous,EN,AQV468FB908WI,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,An invention used to make people's lives easier but also more complicated at the same time.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,"An algorithm cannot completely detect how an employee is interacting with customers, it only measures how a person talks.",2,1,3,7,5,6,Chris might have a voice that sounds angry to the algorithm even though he was not angry when he was talking to the customer.,1,"It is a machine, not an actual person.",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,1,5,1,1,4
7/21/17 11:05,7/21/17 11:12,0,100.15.215.26,100,430,1,7/21/17 11:12,R_2v0uxZtfkHtjwHT,,,,,38.93760681,-77.09279633,anonymous,EN,A2A07J1P6YEW6Z,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,6,"The manager is in the position to make decisions for the store about scheduling issues for their employees. They are taking into account the employees' availability and schedules Chris according to that availability. Since, it is assumed that Chris is available to work at that time, I see no sense of it being unfair. ",4,4,4,2,2,2,"Chris, it is assumed, is available for working mornings, since his availability is taken into account before scheduling is made. So, I don't see how he would be joyful or happy, but rather indifferent to the schedule. I don't think he would feel frustration or be angry either. ",5,"They seem to be able to make these kinds of decisions since they've earned their way to such a position. They seem to be taking into account the needs of the store and the employees' availability, so I would place trust in them doing so. ",1,,,,,,,,,,,,,,,,,,,,,,,,,2,37,2,6,1,5,2
7/21/17 11:05,7/21/17 11:12,0,104.13.0.22,100,460,1,7/21/17 11:12,R_Apoz9bgSXO66lhL,,,,,30.09660339,-81.71900177,anonymous,EN,A2OWFD7J4MRGKM,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,4,The manager is in a high position for his company and wants to make sure he only hires the best for the job.  I see it as neither fair or unfair for Chris since he is probably one of many applicants.  ,4,4,4,4,4,4,I am not certain what Chris' feelings are since we are not told whether he was selected as a top applicant or not. ,6,"The manager would like to keep his position, so he will make sure to hire only the best to perform the job. ",1,,,,,,,,,,,,,1,40,1,4,1,5,3
7/21/17 11:08,7/21/17 11:12,0,173.184.107.239,100,255,1,7/21/17 11:12,R_b9rMajpRA7y462t,,,,,40.24020386,-76.13050079,anonymous,EN,A2NG2CCBMVEBIA,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,5,If you're not a top applicant you don't get an on-site interview.,3,2,3,3,2,3,I don't think he would be too happy but he should work harder and he should know that.,5,If he's only selecting the top three applicant I assume he would have to do a good job.,1,,,,,,,,,,,,,1,21,2,3,1,5,3
7/21/17 11:07,7/21/17 11:12,0,50.161.225.57,100,356,1,7/21/17 11:13,R_3sLGG6XugiCvB6x,,,,,37.73989868,-121.4262009,anonymous,EN,A3H9A9RWEEL8FY,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,manager analyzes situation and importance. algorithm looks at history and chooses person.,Algorithms are a series of steps used to solve a problem.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,It seems like there is a proper system setup to choose the person to do the job. The algorithm or manager may be biased but that info is not given so I have to assume it is pretty fair.,2,2,2,1,1,2,I don't think he would feel strong emotions either way. It's just a job.,5,Computer algorithms are quite sophisticated nowadays. The manager also has experience in the area I'm assuming. Together the assignment is probably decent.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,26,2,5,4,4,1
7/21/17 11:07,7/21/17 11:13,0,98.244.1.179,100,317,1,7/21/17 11:13,R_3h6dj2F6dQYdajq,,,,,38.47380066,-121.4434052,anonymous,EN,DFURMKAS,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,All I know and sure of is that the algorithm is the one that determines the schedule of employees that would bring out the best of each employees whether or not it favors their liking.,Algorithms are a set of formulas or rules that needs to be followed in order to land on a particular solution.,,,,,,,,,,,,,7,Algorithms are there for analytical and statistical purposes for such implementation.,5,5,3,3,3,3,Working on mornings is very easy and it does not mess up your body clock.,5,It might not work ideally but in most situations it would be fair.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30,2,5,4,3,2
7/21/17 11:09,7/21/17 11:13,0,73.109.57.43,100,218,1,7/21/17 11:13,R_1lgxb2xK8Ju9jyq,,,,,47.36239624,-122.1981964,anonymous,EN,A1L7HLYPVQNKFS,"1,2",3,6,,,,,,,,,,,,,5,"It should give everyone who is employed an equal opportunity, but it would also mean that it takes into account HIS availability. ",5,3,5,3,3,3,He would probably feel indifferent because it's a computer. ,5,"I'm suspicious of the algorithm, but i don't want to rule it out. ",1,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager runs the algorithm and goes over the answers to make a decision about scheduling. ,Computer programs which make decisions. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,24,1,5,1,2,2
7/21/17 11:05,7/21/17 11:13,0,204.186.3.203,100,479,1,7/21/17 11:13,R_22sJ7QCObZfdtpl,,,,,40.84570313,-75.49479675,anonymous,EN,AHT1HZRFZEIU2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,It is analyzing customers' tones. I feel that these could be affected by a variety of external forces.,3,3,3,5,5,6,"His manager's evaluation isn't truly of Chris' performance, so Chris isn't really in control.",2,I feel that the algorithm isn't based on the employees as much as the customer's so I would not trust it.,1,3,The manager used the algorithm to assess the employees' performance. ,A method of collecting data and making predictions with that data. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,31,1,4,1,2,4
7/21/17 11:10,7/21/17 11:13,0,73.246.83.194,100,225,1,7/21/17 11:13,R_1hzEQTrvm9zWshe,,,,,41.78700256,-88.08329773,anonymous,EN,A25L985XCNESXE,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,the manager monitors the information from the algorithm,a scale used to measure something,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,It seems that the decision then is not biased.,5,6,5,2,1,2,"If he is doing good work, then he'll be pleased.",6,"It is unbiased, like humans so it is likely good.",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,49,1,5,1,3,4
7/21/17 11:03,7/21/17 11:13,0,73.26.55.147,100,611,1,7/21/17 11:13,R_3lMi7sViDWFScjt,,,,,34.7743988,-106.7274017,anonymous,EN,A2J9BA9L4DYHHC,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,Managers should have the power to make the ultimate decisions regarding what goes on in each department of the company and has the discretion of deciding who might be most effective in that position.,4,4,4,4,4,4,"I do not know whether Chis is the supervisor or not, and not knowing even one single thing about Chris, find it impossible to ascertain whether Chris is feeling one way or another, or is completely indifferent!",4,a manager should have already established some level of trust within the organization.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,55,1,4,1,5,1
7/21/17 11:03,7/21/17 11:14,0,75.133.99.145,100,653,1,7/21/17 11:14,R_3ISmtNLysMvovD0,,,,,41.46650696,-73.48570251,anonymous,EN,AQ4PZ6W8NIDH3,"1,2",3,6,7,"Chris works in the factory and is likely familiar with the machinery. Therefore, it is fair to ask him to work on the machines and check them. ",6,5,7,2,3,3,I think Chris should use this opportunity to show his manager what he can do and handle. This is a good chance for him to show his company that he can be a team player and follow instructions that help the company. ,6,"I think that I would trust him using the algorithmic analysis as a way to make decisions because in many ways, it is a fair way to decide how to assign projects within the company. ",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager's role was to find someone to keep the factory machines up to take and make sure they were not breaking. The algorithm is the process he uses in deciding who he will send to do this. ,I believe it is a step by step process starting at the very beginning of a task and written to the very end. It collects data in a computer and is able to problem solve and assist people. ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,1,3,1,2,1
7/21/17 11:09,7/21/17 11:14,0,24.41.207.196,100,315,1,7/21/17 11:14,R_xfj9dqkw5xYWx33,,,,,18.39399719,-65.97789764,anonymous,EN,A3F8G26PENQ6EO,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,The manager analyzes the employees availability and the algorithm analyzes the number of customers throughout the day,it shows when it is most bus so that the manager knows which employee he could count on to ensure everything runs smoothly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,It just means to me that the computer knows that Chris works well so they will have him at that hour,6,6,1,1,2,2,I think he would be glad to have an opportunity to work,5,A computer program isn't perfect. It is bound to make errors especially if an employee finds a y to cheat the system,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,27,1,5,3,4,2
7/21/17 11:12,7/21/17 11:14,0,50.0.158.19,100,141,1,7/21/17 11:14,R_3PaRL1gbChENh6a,,,,,37.76069641,-122.4841995,anonymous,EN,A3F7L0TIE1QEWW,"1,2",3,6,4,"Chris does not have a say, he is just done what he is told to do",4,5,4,3,4,3,He is probably fine with his feelings,4,"I am really not sure , if he designed the program, he trusts it",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,To oversee the process,They automate things for people,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,30,2,5,1,2,1
7/21/17 11:07,7/21/17 11:14,0,65.60.245.101,100,431,1,7/21/17 11:14,R_etzrUl0V85ox4sx,,,,,39.96490479,-83.13829803,anonymous,EN,A3H4UQ9CWLAILN,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Codes computer follow to come up with predictions or outcomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,If he is available to work he should work. If he is not available he should let someone know so he would not be put on the schedule.,4,4,5,1,1,2,I have no idea how Chris would react. I do not think it would be a problem. He is there to work.,5,Computers do not know people. Unless there was a way to input information about the needs of the employer and the strength and weakness of the employees I think it would jut pick a body to be there.,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,37,1,3,2,1,2
7/21/17 11:09,7/21/17 11:14,0,108.171.133.160,100,300,1,7/21/17 11:14,R_NXXfUE0hqjyqlcB,,,,,34.05439758,-118.2440033,anonymous,EN,ATADQXPHL10Y8,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A formula that uses variables to produce an end result,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,I think that at some times it can be a good measurment but you also have to rely on your gut insticnt some times.,2,3,2,4,5,4,I fel like he knew the procedure but is still frustrated by it/,3,"I dont know how good this could be considering that some people 'test' better than others, so you may not get what you expect",1,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,32,2,3,1,1,3
7/21/17 11:04,7/21/17 11:14,0,104.238.46.247,100,611,1,7/21/17 11:14,R_1PYSawCJInRxkYj,,,,,38.77459717,-75.13929749,anonymous,EN,A3IF13XHP5UPO2,"1,2",3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,6,I think it's the manager's job to assign duties to whomever employee capable of finishing the task successfully.,2,2,3,5,6,5,Most people do work because it's their duty but would prefer doing nothing to get by.,5,Am sure the manager knew Chris was capable of getting the job done.,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,24,2,5,2,5,1
