fairness ID,20 types fairness,fairness,fairness code,trust ID,20 types trust,trust,trust code,emotion ID,20 types emotion,emotion,emotion code
R_ufUQJt7YnSN1Y1r,"2,2",6,7,R_3sblojMwBb4nx8V,"2,2",5,5,R_2XmrwsVpHIe3dUc,"2,1",4.0,9b
R_3JfkX6FFQZBZune,"2,2",7,1,R_3r0VYKmjyVbFiOv,"2,2",5,6,R_2VsuQTDecNZ2wCk,"2,1",4.0,needs more info
R_1kSxfZcUHR6T1DG,"2,2",6,100,R_O9wXy8ekJjWm6ml,"2,2",5,5,R_20MdFTmiLMcAjlG,"2,1",4.0,needs more info
R_2s5Q77Zth28jCqZ,"2,2",6,1,R_O9wXy8ekJjWm6ml,"2,2",5,9a,R_3hzLVKH0S1kSmZw,"2,1",4.166666667,13
R_2s5Q77Zth28jCqZ,"2,2",6,5,R_2BfFNUXXFUjDn21,"2,2",5,needs more info,R_xzJxIaF0nNrSSwp,"2,1",4.166666667,13
R_yUSpq2vntUxm1d7,"2,2",7,2,R_12x4fADN1I4RNT6,"2,2",5,6,R_ZDHzXn1ufbisM81,"2,1",4.166666667,13
R_yUSpq2vntUxm1d7,"2,2",7,6,R_2qqFniOIAwDTqvW,"2,2",5,9b,R_b3hD7QQthLi7D7X,"2,1",4.833333333,13
R_vNzvaigC3ad9acV,"2,2",7,1,R_0k3mqgfAaxt7fpf,"2,2",5,6,R_33EEnR0ezxNptGy,"2,1",5.5,18
R_1luks4BS3Vdkin8,"2,2",7,100,R_3s052l3Nvnn9d3b,"2,2",5,10,R_2YFg7WbGFkwh4AK,"2,1",4.0,100a
R_3n31NPzYqf1W2Wx,"2,1",2,9,R_1k1e3vqlkGCzI7Y,"2,2",5,4,R_01wl0IVInDhazBL,"2,1",4.0,100a
R_2zedc0onMlTeHQr,"2,1",3,9a,R_1k1e3vqlkGCzI7Y,"2,2",5,6,R_24f4YdURFQq1LK3,"2,1",4.0,100a
R_3NDJeKfzkjzb91L,"2,1",5,13,R_1He5SWtXSFsOpLD,"2,2",5,7,R_2pMgcL08V4xtnzC,"2,1",4.0,100a
R_xnkNP8P1Pk1vxAZ,"2,1",4,13,R_31m9Cofaf6YauUO,"2,2",5,9b,R_WrNZMSwbr3a8rrr,"2,1",4.166666667,100a
R_9t7W4ZJxkddSPPH,"2,1",5,1,R_pnHwEPF1BrQBJh7,"2,2",6,5,R_21FKjAaxSx6JYyy,"2,1",4.666666667,100a
R_3q7ffbLcOInpaQO,"2,1",7,4,R_1jdfpxc6Cn4FjVp,"2,2",6,5,R_2xDfqGYOhQ8XVWN,"2,1",4.833333333,100a
R_3q7ffbLcOInpaQO,"2,1",7,13,R_1jdfpxc6Cn4FjVp,"2,2",6,6,R_1pFO1lJQgfzrMXo,"2,1",5.5,100a
R_2CUsW5ANEOO32Id,"2,1",6,1,R_31Wv0VjT5lpWU77,"2,2",6,6,R_vens44wSZPY2EBH,"2,1",5.833333333,100a
R_2XmrwsVpHIe3dUc,"2,1",4,13,R_2EmE0puQQsbjd5Z,"2,2",6,7,R_ANEvT5CJCKtMaDD,"2,1",4.0,13
R_2VsuQTDecNZ2wCk,"2,1",6,13,R_2wKSL4xCl4tcDkD,"2,2",6,1,R_1oz4SNm7g9QEt5s,"2,1",4.333333333,13
R_20MdFTmiLMcAjlG,"2,1",7,3,R_2wKSL4xCl4tcDkD,"2,2",6,3,R_8BVGP5Cw4ZPLjgd,"2,1",4.833333333,13
R_3hzLVKH0S1kSmZw,"2,1",6,13,R_2wKSL4xCl4tcDkD,"2,2",6,7,R_1HqpFb4QRTSruSK,"2,1",5.0,13
R_xzJxIaF0nNrSSwp,"2,1",6,13,R_3qarILoxj86ZOi8,"2,2",6,6,R_25Eqce31aMTAUgm,"2,1",3.5,52
R_ZDHzXn1ufbisM81,"2,1",6,13,R_1zbqJZGIVDTw8ut,"2,2",6,3,R_u8l5zlE3aDoiiVH,"2,1",4.0,not enough info
R_b3hD7QQthLi7D7X,"2,1",6,5,R_1zbqJZGIVDTw8ut,"2,2",6,6,R_qPXDbhxr5rWEPnP,"2,1",5.166666667,not enough info
R_33EEnR0ezxNptGy,"2,1",6,13,R_2bVlICJ2E6QiHWY,"2,2",6,6,R_qRvYQZwQ01rQlW1,"2,1",4.333333333,18
R_2YFg7WbGFkwh4AK,"2,1",6,7,R_22PKJRs9ukXYsGx,"2,2",6,100c,R_vprXv6ONac1BZ3X,"2,1",4.5,13
R_2YFg7WbGFkwh4AK,"2,1",6,100?,R_1hLIYHd2pw3CJqf,"2,2",6,1,R_2ZVPVAjJtUs067u,"2,1",4.666666667,13
R_01wl0IVInDhazBL,"2,1",6,1,R_ufUQJt7YnSN1Y1r,"2,2",6,5,R_DTu7p5UA3hHZZZL,"2,1",4.833333333,3
R_24f4YdURFQq1LK3,"2,1",4,1,R_3JfkX6FFQZBZune,"2,2",6,6,R_DTu7p5UA3hHZZZL,"2,1",4.833333333,7
R_2pMgcL08V4xtnzC,"2,1",7,4,R_1kSxfZcUHR6T1DG,"2,2",6,4,R_BE6fYMbks2qugHT,"2,1",5.166666667,18
R_2pMgcL08V4xtnzC,"2,1",7,13,R_2s5Q77Zth28jCqZ,"2,2",6,6,R_OegmNksvPlbVqXn,"2,1",5.333333333,7
R_WrNZMSwbr3a8rrr,"2,1",5,6a,R_yUSpq2vntUxm1d7,"2,2",7,6,R_1IKIbpkEL3oXY58,"2,1",5.333333333,3
R_21FKjAaxSx6JYyy,"2,1",6,7,R_vNzvaigC3ad9acV,"2,2",7,6,R_22trxeNmE8QyJT0,"2,1",5.333333333,100a
R_2xDfqGYOhQ8XVWN,"2,1",6,4,R_1luks4BS3Vdkin8,"2,2",7,4,R_3D6AIGS1TiAUnmE,"2,1",5.5,13
R_1pFO1lJQgfzrMXo,"2,1",6,12,R_3n31NPzYqf1W2Wx,"2,1",2,9c,R_71yma6cf3CTgeM9,"2,1",5.5,4
R_vens44wSZPY2EBH,"2,1",5,1,R_2zedc0onMlTeHQr,"2,1",2,9b,R_xgEtGaTgZLxckc9,"2,1",5.5,13
R_ANEvT5CJCKtMaDD,"2,1",4,7,R_3NDJeKfzkjzb91L,"2,1",4,4,R_3ISmtNLysMvovD0,"2,1",5.666666667,16b
R_1oz4SNm7g9QEt5s,"2,1",5,7,R_xnkNP8P1Pk1vxAZ,"2,1",4,6,R_3M9lukNwrhUmlx1,"2,1",5.666666667,3
R_1oz4SNm7g9QEt5s,"2,1",5,99c,R_9t7W4ZJxkddSPPH,"2,1",4,1,R_3FJ7HRh8lPvLoka,"2,1",6.0,5
R_8BVGP5Cw4ZPLjgd,"2,1",6,7,R_3q7ffbLcOInpaQO,"2,1",4,4,R_bsgDFMjbMWsTIT7,"2,1",6.333333333,3
R_1HqpFb4QRTSruSK,"2,1",7,1,R_3q7ffbLcOInpaQO,"2,1",4,13,R_1PYMfVH7fLrd7WZ,"2,1",4.833333333,100a
R_25Eqce31aMTAUgm,"2,1",6,1,R_2CUsW5ANEOO32Id,"2,1",4,needs more info,R_3oEElv3jE0G6XKK,"2,1",6.0,100c
R_u8l5zlE3aDoiiVH,"2,1",6,100a,R_2XmrwsVpHIe3dUc,"2,1",5,6,R_3NNSTlcAheLuzBZ,"2,1",5.5,13
R_qPXDbhxr5rWEPnP,"2,1",5,7,R_2VsuQTDecNZ2wCk,"2,1",5,100a,R_2ONMELDJUz1qXYN,"2,1",5.333333333,13
R_qRvYQZwQ01rQlW1,"2,1",7,4,R_20MdFTmiLMcAjlG,"2,1",5,6,R_2ONMELDJUz1qXYN,"2,1",5.333333333,51
R_vprXv6ONac1BZ3X,"2,1",1,13,R_3hzLVKH0S1kSmZw,"2,1",5,6,R_30isU6gxLJPwYiz,"2,1",4.5,13a
R_2ZVPVAjJtUs067u,"2,1",6,3,R_3hzLVKH0S1kSmZw,"2,1",5,10,R_scGAAI0U8UKLumt,"2,1",5.166666667,51
R_DTu7p5UA3hHZZZL,"2,1",7,3,R_xzJxIaF0nNrSSwp,"2,1",5,4,R_2TXCOdvskt4lPGt,"2,1",4.166666667,needs more info
R_BE6fYMbks2qugHT,"2,1",6,3,R_ZDHzXn1ufbisM81,"2,1",5,5,R_24CYloy1x9lb4JR,"2,1",5.0,6
R_OegmNksvPlbVqXn,"2,1",6,3,R_b3hD7QQthLi7D7X,"2,1",5,9c,R_xbWcrLdi3IyQxgJ,"2,1",5.5,18
R_1IKIbpkEL3oXY58,"2,1",6,5,R_33EEnR0ezxNptGy,"2,1",5,6,R_20VGDDAksgEvStY,"2,1",5.5,52
R_22trxeNmE8QyJT0,"2,1",7,5,R_2YFg7WbGFkwh4AK,"2,1",5,7,R_20TfZ3vo3J5mBpL,"2,1",4.333333333,7
R_3D6AIGS1TiAUnmE,"2,1",7,13,R_2YFg7WbGFkwh4AK,"2,1",5,10,R_3oZLzuS1QNI4Dcd,"1,4",1.0,52a
R_71yma6cf3CTgeM9,"2,1",7,5,R_01wl0IVInDhazBL,"2,1",5,6,R_2ymu85kXdoyR39v,"1,4",2.0,52a
R_xgEtGaTgZLxckc9,"2,1",6,5,R_24f4YdURFQq1LK3,"2,1",5,6,R_6AkNIRBB1Fct2Ap,"1,4",2.0,9c
R_3ISmtNLysMvovD0,"2,1",7,13,R_2pMgcL08V4xtnzC,"2,1",5,6,R_9U0XgBZ3ctMlVtL,"1,4",4.0,100a
R_3M9lukNwrhUmlx1,"2,1",7,3,R_WrNZMSwbr3a8rrr,"2,1",5,4,R_SGGcMmMmzbS5puh,"1,4",3.5,8
R_3FJ7HRh8lPvLoka,"2,1",7,5,R_21FKjAaxSx6JYyy,"2,1",5,7,R_1eFbKqDmefnoxhj,"1,4",2.0,9a
R_bsgDFMjbMWsTIT7,"2,1",7,13,R_2xDfqGYOhQ8XVWN,"2,1",5,6,R_1E5W2ebEn4kgAwg,"1,4",1.0,9c
R_1PYMfVH7fLrd7WZ,"2,1",7,6,R_1pFO1lJQgfzrMXo,"2,1",5,13,R_6FLKzNv4aHp1ZQt,"1,4",1.0,9c
R_3oEElv3jE0G6XKK,"2,1",6,6c,R_1pFO1lJQgfzrMXo,"2,1",5,6,R_2roJCFLLfLrDp0s,"1,4",1.0,9c
R_3NNSTlcAheLuzBZ,"2,1",7,6c,R_vens44wSZPY2EBH,"2,1",5,100a,R_31aBjAOOtYiIZyI,"1,4",1.333333333,9c
R_2ONMELDJUz1qXYN,"2,1",7,7,R_ANEvT5CJCKtMaDD,"2,1",5,6,R_3hyVyMN9YqMmwCA,"1,4",1.6666666669999999,9c
R_30isU6gxLJPwYiz,"2,1",6,100,R_1oz4SNm7g9QEt5s,"2,1",5,7,R_3nuchYdXsfoVUy5,"1,4",2.0,9c
R_scGAAI0U8UKLumt,"2,1",6,6a,R_8BVGP5Cw4ZPLjgd,"2,1",5,100c,R_0UqjTiCy9qLLkY1,"1,4",2.0,52a
R_2TXCOdvskt4lPGt,"2,1",6,100a,R_1HqpFb4QRTSruSK,"2,1",5,4,R_2X6iQByjALSKmsr,"1,4",2.833333333,16a
R_24CYloy1x9lb4JR,"2,1",7,5,R_1HqpFb4QRTSruSK,"2,1",5,needs more info,R_3fOZqZg0frmP41Y,"1,4",3.0,16b
R_xbWcrLdi3IyQxgJ,"2,1",7,13,R_25Eqce31aMTAUgm,"2,1",5,5,R_2B2PC0SoER4mMrd,"1,4",2.333333333,100c
R_20VGDDAksgEvStY,"2,1",7,7,R_u8l5zlE3aDoiiVH,"2,1",5,7,R_3g7QB4HD0FG9cak,"1,4",3.0,11
R_20TfZ3vo3J5mBpL,"2,1",7,7,R_qPXDbhxr5rWEPnP,"2,1",5,100a,R_2V9hx2t0GodZ91X,"1,4",2.5,12
R_3oZLzuS1QNI4Dcd,"1,4",1,12b,R_qRvYQZwQ01rQlW1,"2,1",6,5,R_3nCb1mRy9MbrzBo,"1,4",2.666666667,52
R_2ymu85kXdoyR39v,"1,4",3,12b,R_qRvYQZwQ01rQlW1,"2,1",6,7,R_3fIxyYdQZLu2mZP,"1,4",3.0,52
R_6AkNIRBB1Fct2Ap,"1,4",2,12b,R_vprXv6ONac1BZ3X,"2,1",6,6,R_XRje1YaIpteYoKJ,"1,4",2.5,9a
R_9U0XgBZ3ctMlVtL,"1,4",4,100,R_2ZVPVAjJtUs067u,"2,1",6,5,R_vJDxJbQlbvIWCCR,"1,4",2.666666667,9a
R_SGGcMmMmzbS5puh,"1,4",3,9a,R_DTu7p5UA3hHZZZL,"2,1",6,7,R_3JL3Q5HorSmYGAk,"1,4",3.0,9a
R_1eFbKqDmefnoxhj,"1,4",2,9a,R_BE6fYMbks2qugHT,"2,1",6,5,R_yJV9Iendd5JyNI5,"1,4",3.0,9a
R_1E5W2ebEn4kgAwg,"1,4",1,9a,R_OegmNksvPlbVqXn,"2,1",6,5,R_1Cd0i0B4rv7WYcg,"1,4",2.5,9b
R_6FLKzNv4aHp1ZQt,"1,4",1,9a,R_OegmNksvPlbVqXn,"2,1",6,7,R_2y7diVwiD4eZ5wy,"1,4",2.833333333,9c
R_2roJCFLLfLrDp0s,"1,4",2,9b,R_1IKIbpkEL3oXY58,"2,1",6,5,R_Zk7GEbsGKxwVNoB,"1,4",2.833333333,9c
R_31aBjAOOtYiIZyI,"1,4",2,8a,R_22trxeNmE8QyJT0,"2,1",6,5,R_1OfcnWbd6BzXlKx,"1,4",3.166666667,9c
R_3hyVyMN9YqMmwCA,"1,4",1,12b,R_3D6AIGS1TiAUnmE,"2,1",6,13,R_24dZwhCnfG7W4x4,"1,4",3.5,9c
R_3nuchYdXsfoVUy5,"1,4",2,9b,R_71yma6cf3CTgeM9,"2,1",6,4,R_1NwbMH93TWGDGCA,"1,4",3.833333333,9c
R_0UqjTiCy9qLLkY1,"1,4",3,12b,R_xgEtGaTgZLxckc9,"2,1",6,5,R_WxLjorU2z5OyP9D,"1,4",3.5,9c
R_2X6iQByjALSKmsr,"1,4",3,12b,R_3ISmtNLysMvovD0,"2,1",6,7,R_WxLjorU2z5OyP9D,"1,4",3.5,needs more info
R_3fOZqZg0frmP41Y,"1,4",3,12b,R_3M9lukNwrhUmlx1,"2,1",6,6,R_29tdPtAIO02oYiQ,"1,4",3.666666667,16a
R_2B2PC0SoER4mMrd,"1,4",3,9,R_3FJ7HRh8lPvLoka,"2,1",6,1,R_3MMRukKneOcW8DC,"1,4",3.666666667,16a
R_3g7QB4HD0FG9cak,"1,4",3,9a,R_bsgDFMjbMWsTIT7,"2,1",6,7,R_1DH0uLinq53CZBL,"1,4",4.166666667,9b
R_2V9hx2t0GodZ91X,"1,4",3,9b,R_1PYMfVH7fLrd7WZ,"2,1",6,7,R_9B3WcNdk67TqQGl,"1,4",2.0,11
R_3nCb1mRy9MbrzBo,"1,4",3,8b,R_3oEElv3jE0G6XKK,"2,1",6,100a,R_DlemQz5oktMdl05,"1,4",3.0,12
R_3fIxyYdQZLu2mZP,"1,4",3,9a,R_3NNSTlcAheLuzBZ,"2,1",6,7,R_2asIW2s4xaarGhJ,"1,4",1.8333333330000001,51
R_XRje1YaIpteYoKJ,"1,4",3,8b,R_2ONMELDJUz1qXYN,"2,1",6,4,R_pc29SWe6F7YHR73,"1,4",3.0,8
R_vJDxJbQlbvIWCCR,"1,4",2,8b,R_30isU6gxLJPwYiz,"2,1",6,5,R_2SGKXIxoZro9fVS,"1,4",3.0,9b
R_3JL3Q5HorSmYGAk,"1,4",3,9a,R_scGAAI0U8UKLumt,"2,1",6,5,R_2bJmyhkuxvVNCIY,"1,4",3.166666667,9c
R_yJV9Iendd5JyNI5,"1,4",2,9b,R_2TXCOdvskt4lPGt,"2,1",6,100a,R_RPKkcx0ap8Psjeh,"1,4",4.0,needs more info
R_1Cd0i0B4rv7WYcg,"1,4",2,9,R_24CYloy1x9lb4JR,"2,1",7,7,R_2v6ctH0drDbt4bH,"1,4",3.0,16b
R_2y7diVwiD4eZ5wy,"1,4",3,12b,R_xbWcrLdi3IyQxgJ,"2,1",7,6,R_1n88eMqmyoEVFc7,"1,4",5.0,18
R_Zk7GEbsGKxwVNoB,"1,4",3,9a,R_20VGDDAksgEvStY,"2,1",7,7,R_2w513K5YLj4fcPh,"1,4",4.0,1
R_1OfcnWbd6BzXlKx,"1,4",4,needs more info,R_20TfZ3vo3J5mBpL,"2,1",7,6,R_23eJc1LtNFzTp78,"1,4",3.166666667,100a
R_24dZwhCnfG7W4x4,"1,4",3,needs more info,R_3oZLzuS1QNI4Dcd,"1,4",1,52a,R_0kAL6P0UdRuapvX,"1,4",4.0,100a
R_1NwbMH93TWGDGCA,"1,4",2,12b,R_2ymu85kXdoyR39v,"1,4",1,52a,R_2ePwOTCZbZGNBE9,"1,4",3.833333333,100a
R_WxLjorU2z5OyP9D,"1,4",3,9a,R_6AkNIRBB1Fct2Ap,"1,4",1,52a,R_2ePwOTCZbZGNBE9,"1,4",3.833333333,52
R_29tdPtAIO02oYiQ,"1,4",3,12b,R_9U0XgBZ3ctMlVtL,"1,4",1,100c,R_1mmiO243HPdavxi,"1,4",4.166666667,100c
R_3MMRukKneOcW8DC,"1,4",5,12b,R_SGGcMmMmzbS5puh,"1,4",1,9a,R_2P70VggjFLGCFyU,"1,4",4.0,16a
R_1DH0uLinq53CZBL,"1,4",5,2,R_1eFbKqDmefnoxhj,"1,4",1,9a,R_2P70VggjFLGCFyU,"1,4",4.0,not enough info
R_9B3WcNdk67TqQGl,"1,4",5,12a,R_1E5W2ebEn4kgAwg,"1,4",1,9a,R_3CKkJ1XknpZblY0,"1,4",3.166666667,9c
R_DlemQz5oktMdl05,"1,4",3,8b,R_6FLKzNv4aHp1ZQt,"1,4",1,9a,R_1I3CkHCfHiw85in,"1,4",4.166666667,needs more info
R_2asIW2s4xaarGhJ,"1,4",3,9a,R_2roJCFLLfLrDp0s,"1,4",1,9b,R_3lACefXI5X7Ix7p,"1,4",2.166666667,9a
R_pc29SWe6F7YHR73,"1,4",3,9b,R_31aBjAOOtYiIZyI,"1,4",1,8a,R_1LNf8JNkdwksZPf,"1,4",3.0,52a
R_2SGKXIxoZro9fVS,"1,4",3,12a,R_3hyVyMN9YqMmwCA,"1,4",1,9c,R_1lav96d7dRNSIRE,"1,4",4.0,16b
R_2bJmyhkuxvVNCIY,"1,4",3,12b,R_3nuchYdXsfoVUy5,"1,4",1,100c,R_29uB4mhxRU2S79M,"1,4",3.5,1
R_RPKkcx0ap8Psjeh,"1,4",3,9a,R_0UqjTiCy9qLLkY1,"1,4",2,9a,R_29uB4mhxRU2S79M,"1,4",3.5,52
R_2v6ctH0drDbt4bH,"1,4",5,13,R_2X6iQByjALSKmsr,"1,4",2,9a,R_3I5cTefc9JwZm4d,"1,4",4.666666667,100a
R_1n88eMqmyoEVFc7,"1,4",6,2,R_3fOZqZg0frmP41Y,"1,4",2,9c,R_3EGdl4gLfnrJXwk,"1,4",4.666666667,100a
R_2w513K5YLj4fcPh,"1,4",5,1,R_2B2PC0SoER4mMrd,"1,4",2,9c,R_2ZVMJywtWAfeNen,"1,4",4.833333333,100a
R_23eJc1LtNFzTp78,"1,4",5,1,R_3g7QB4HD0FG9cak,"1,4",2,9a,R_2pQchEDsswpQ8sR,"1,4",5.0,100a
R_0kAL6P0UdRuapvX,"1,4",4,4b,R_2V9hx2t0GodZ91X,"1,4",2,52a,R_31pgsa2Di6SU2tM,"1,4",3.0,12
R_2ePwOTCZbZGNBE9,"1,4",5,7,R_3nCb1mRy9MbrzBo,"1,4",2,8b,R_QcBULM9gRkCaUQ9,"1,4",4.0,16a
R_1mmiO243HPdavxi,"1,4",4,100,R_3fIxyYdQZLu2mZP,"1,4",2,9a,R_1gvH2gVTyS0sCND,"1,4",4.333333333,52
R_2P70VggjFLGCFyU,"1,4",6,1,R_XRje1YaIpteYoKJ,"1,4",2,9a,R_1KloAJVCuxApwBP,"1,4",4.0,100a
R_2P70VggjFLGCFyU,"1,4",6,2,R_vJDxJbQlbvIWCCR,"1,4",2,9a,R_uyrv2zfndFY2fbr,"1,4",5.0,100a
R_3CKkJ1XknpZblY0,"1,4",5,8b,R_3JL3Q5HorSmYGAk,"1,4",2,100c,R_21hTW5aenyA26kz,"1,4",5.5,51
R_1I3CkHCfHiw85in,"1,4",4,needs more info,R_yJV9Iendd5JyNI5,"1,4",2,9c,R_2TtVkSbAdgpG1yj,"1,4",5.5,7
R_3lACefXI5X7Ix7p,"1,4",5,13,R_1Cd0i0B4rv7WYcg,"1,4",2,9b,R_3PZvbmwUOCnsvIC,"1,4",7.0,16b
R_1LNf8JNkdwksZPf,"1,4",5,3,R_2y7diVwiD4eZ5wy,"1,4",2,9a,R_3e3sQ76VQExBUWR,"1,4",5.333333333,5
R_1lav96d7dRNSIRE,"1,4",6,3,R_Zk7GEbsGKxwVNoB,"1,4",2,9a,R_2abIRoYYedQ8bah,"1,3",2.333333333,9b
R_29uB4mhxRU2S79M,"1,4",5,7,R_1OfcnWbd6BzXlKx,"1,4",2,9c,R_3nG8U6w3hdwU1Ld,"1,3",1.0,100c
R_3I5cTefc9JwZm4d,"1,4",6,5,R_24dZwhCnfG7W4x4,"1,4",2,needs more info,R_3qvNkh12svgE9GU,"1,3",1.333333333,9c
R_3EGdl4gLfnrJXwk,"1,4",6,1,R_1NwbMH93TWGDGCA,"1,4",2,9c,R_2xWDxHGYTBujFKE,"1,3",3.166666667,17
R_2ZVMJywtWAfeNen,"1,4",6,1,R_WxLjorU2z5OyP9D,"1,4",2,9a,R_25TuGmEZkWEXG15,"1,3",3.5,16b
R_2pQchEDsswpQ8sR,"1,4",6,1,R_WxLjorU2z5OyP9D,"1,4",2,8,R_2zwsRjGLAU74dQe,"1,3",2.833333333,12
R_31pgsa2Di6SU2tM,"1,4",6,1,R_29tdPtAIO02oYiQ,"1,4",3,9a,R_2UVOiBGuC5fQowN,"1,3",4.666666667,13
R_QcBULM9gRkCaUQ9,"1,4",3,9a,R_3MMRukKneOcW8DC,"1,4",3,9c,R_32YqbNAsDIDqHcC,"1,3",3.166666667,16a
R_1gvH2gVTyS0sCND,"1,4",5,4b,R_1DH0uLinq53CZBL,"1,4",3,9a,R_1JY0hV7j7sabYRL,"1,3",1.166666667,8
R_1gvH2gVTyS0sCND,"1,4",5,9b,R_9B3WcNdk67TqQGl,"1,4",3,9c,R_1DYV4SLdk80r1pG,"1,3",3.0,8
R_1KloAJVCuxApwBP,"1,4",6,1,R_DlemQz5oktMdl05,"1,4",3,8,R_1MPXjLz8OZQUMKb,"1,3",3.166666667,8
R_uyrv2zfndFY2fbr,"1,4",7,1,R_2asIW2s4xaarGhJ,"1,4",3,9a,R_2vYtA6caQQFGoUY,"1,3",3.166666667,8
R_uyrv2zfndFY2fbr,"1,4",7,2,R_pc29SWe6F7YHR73,"1,4",3,9b,R_88hhpePQQyseZhL,"1,3",1.0,9a
R_21hTW5aenyA26kz,"1,4",6,13,R_2SGKXIxoZro9fVS,"1,4",3,9a,R_3iR4sDlZ9rK4CW7,"1,3",1.5,9a
R_2TtVkSbAdgpG1yj,"1,4",6,7,R_2bJmyhkuxvVNCIY,"1,4",3,7,R_3knOAWjzfrwWIjD,"1,3",2.666666667,9c
R_3PZvbmwUOCnsvIC,"1,4",7,13,R_RPKkcx0ap8Psjeh,"1,4",3,9c,R_1QEn2vVJ2c6ZAdd,"1,3",3.0,9c
R_3e3sQ76VQExBUWR,"1,4",4,7,R_2v6ctH0drDbt4bH,"1,4",4,51,R_20OTdhnyWehOGqY,"1,3",3.5,52a
R_2abIRoYYedQ8bah,"1,3",2,9a,R_2v6ctH0drDbt4bH,"1,4",4,9b,R_1H2bzSFrYjyomKh,"1,3",3.666666667,16a
R_3nG8U6w3hdwU1Ld,"1,3",2,12c,R_1n88eMqmyoEVFc7,"1,4",4,3,R_XIlWrdoTTwVVi8h,"1,3",4.166666667,16a
R_3qvNkh12svgE9GU,"1,3",2,12b,R_2w513K5YLj4fcPh,"1,4",4,1,R_XIlWrdoTTwVVi8h,"1,3",4.166666667,52a
R_2xWDxHGYTBujFKE,"1,3",3,4,R_2w513K5YLj4fcPh,"1,4",4,9a,R_pyeqruvM6IGLLH3,"1,3",6.166666667,100c
R_25TuGmEZkWEXG15,"1,3",3,2,R_23eJc1LtNFzTp78,"1,4",4,1,R_OwZMUMsRVd9CAlH,"1,3",2.5,12
R_25TuGmEZkWEXG15,"1,3",3,9,R_0kAL6P0UdRuapvX,"1,4",4,4,R_NXXfUE0hqjyqlcB,"1,3",3.0,13a
R_2zwsRjGLAU74dQe,"1,3",3,12b,R_2ePwOTCZbZGNBE9,"1,4",4,7,R_NXXfUE0hqjyqlcB,"1,3",3.0,52
R_2UVOiBGuC5fQowN,"1,3",3,needs more info,R_2ePwOTCZbZGNBE9,"1,4",4,9b,R_2scMkIRi4q9Aj6B,"1,3",3.0,8
R_32YqbNAsDIDqHcC,"1,3",2,9a,R_1mmiO243HPdavxi,"1,4",4,100a,R_1in68AnDfJFSaN3,"1,3",2.666666667,9c
R_1JY0hV7j7sabYRL,"1,3",2,9b,R_2P70VggjFLGCFyU,"1,4",4,18,R_9mIP1OJGznE66RP,"1,3",3.333333333,9c
R_1DYV4SLdk80r1pG,"1,3",3,9a,R_3CKkJ1XknpZblY0,"1,4",4,7,R_3exjBYKbZgOmgcF,"1,3",4.0,needs more info
R_1MPXjLz8OZQUMKb,"1,3",3,12b,R_3CKkJ1XknpZblY0,"1,4",4,9b,R_2ROI6kzmusW4ab6,"1,3",2.5,16a
R_2vYtA6caQQFGoUY,"1,3",2,8b,R_1I3CkHCfHiw85in,"1,4",4,needs more info,R_2QfboIDY5AsmN1H,"1,3",3.666666667,9b
R_88hhpePQQyseZhL,"1,3",2,9a,R_3lACefXI5X7Ix7p,"1,4",5,7,R_3NVc1tYoiFdRYi8,"1,3",4.0,18
R_3iR4sDlZ9rK4CW7,"1,3",2,9a,R_1LNf8JNkdwksZPf,"1,4",5,7,R_2P0CGG6jrPpXrVH,"1,3",4.0,100a
R_3knOAWjzfrwWIjD,"1,3",3,9a,R_1lav96d7dRNSIRE,"1,4",5,9c,R_2dEoeXF8l9ocLqg,"1,3",4.0,100a
R_1QEn2vVJ2c6ZAdd,"1,3",2,9c,R_29uB4mhxRU2S79M,"1,4",5,7,R_12o4WPgciSIsWDY,"1,3",5.0,100a
R_20OTdhnyWehOGqY,"1,3",5,2,R_3I5cTefc9JwZm4d,"1,4",5,5,R_25u0LMwfMMUezeX,"1,3",2.833333333,12
R_1H2bzSFrYjyomKh,"1,3",3,12b,R_3EGdl4gLfnrJXwk,"1,4",5,7,R_1Neq9gPulUHykNo,"1,3",3.333333333,12
R_XIlWrdoTTwVVi8h,"1,3",3,12b,R_3EGdl4gLfnrJXwk,"1,4",5,9a,R_1Neq9gPulUHykNo,"1,3",3.333333333,8v
R_pyeqruvM6IGLLH3,"1,3",3,100,R_2ZVMJywtWAfeNen,"1,4",5,1,R_2akRig0nFmxwavh,"1,3",3.666666667,8
R_OwZMUMsRVd9CAlH,"1,3",3,12b,R_2ZVMJywtWAfeNen,"1,4",5,9b,R_1InpczyR2kE7MHj,"1,3",2.666666667,9a
R_NXXfUE0hqjyqlcB,"1,3",4,100,R_2pQchEDsswpQ8sR,"1,4",5,100c,R_3plu1JMzXLjTsAK,"1,3",3.666666667,9a
R_2scMkIRi4q9Aj6B,"1,3",2,12b,R_31pgsa2Di6SU2tM,"1,4",5,6,R_RJHJh9ekUMC2Shb,"1,3",2.333333333,9c
R_1in68AnDfJFSaN3,"1,3",4,12b,R_QcBULM9gRkCaUQ9,"1,4",5,1,R_1Qcp2UUPBqZnkec,"1,3",2.5,9c
R_9mIP1OJGznE66RP,"1,3",5,12b,R_1gvH2gVTyS0sCND,"1,4",5,8,R_2ymk3M9tAYwWuEN,"1,3",4.0,needs more info
